Country;Year;Month;Day;Coverage ratio;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
SE;2011;3;17;100;17745;17271;17042;16994;17060;17306;18190;19771;21207;21348;20999;20823;20675;20455;20129;20016;20064;19982;20369;21042;21062;20340;19498;18452
SE;2011;3;18;100;17388;16771;16511;16463;16478;16739;17459;19003;20643;21098;21069;21143;20996;20745;20461;20090;19936;19724;19981;20402;20174;19229;18462;17655
SE;2011;3;19;100;16916;16357;16056;16022;15971;16010;16251;16387;16849;17339;17579;17497;17376;17042;16675;16363;16205;16374;16895;17878;18264;17757;17263;16732
SE;2011;3;20;100;16311;16022;15887;15840;15842;15970;16191;16316;16608;16885;17075;17048;16943;16777;16463;16228;16158;16338;16977;18034;18481;18002;17314;16511
SE;2011;3;21;100;15808;15447;15276;15243;15272;15480;16282;17770;19329;19877;19838;19657;19710;19438;19277;18980;18889;18650;18893;19467;19685;18932;18050;16816
SE;2011;3;22;100;15764;15208;14941;14767;14890;15134;15778;17205;18617;18775;18462;18372;18180;17945;17790;17612;17651;17522;17855;18540;18937;18357;17644;16498
SE;2011;3;23;100;15569;15150;14912;15000;15135;15433;16097;17666;19166;19170;18841;18753;18746;18611;18451;18354;18339;18209;18398;18863;19246;18715;17904;16815
SE;2011;3;24;100;15919;15376;15138;15108;15281;15502;16127;17503;18840;18968;18733;18594;18498;18309;18217;18032;17994;17914;18191;18791;19396;18939;18174;17114
SE;2011;3;25;100;16274;15716;15508;15434;15597;15847;16441;17990;19359;19685;19491;19428;19142;18912;18687;18367;18162;17917;18168;18720;19124;18544;17899;17404
SE;2011;3;26;100;16717;16269;15986;15957;16026;16313;16452;16533;16872;17321;17569;17523;17199;17002;16749;16494;16448;16593;16931;17702;18328;17727;17122;16813
SE;2011;3;27;100;16369;16052;;15886;15819;15894;15997;16161;16206;16521;16812;17083;17128;17039;16851;16714;16733;16814;17093;17365;17974;18088;17512;16646
SE;2011;3;28;100;15999;15057;14843;14832;14943;15219;16131;17851;19425;19741;19505;19280;19086;18565;18309;17982;17674;17248;17320;17285;17833;18419;17867;16961
SE;2011;3;29;100;16035;15451;15272;15284;15337;15558;16235;17798;19311;19652;19426;19383;19160;18918;18722;18582;18422;18195;18226;18099;18291;18606;17942;16976
SE;2011;3;30;100;16136;15566;15441;15318;15506;15775;16632;18296;19873;19977;19637;19353;19008;18615;18274;17950;17866;17611;17520;17432;17858;18580;17992;17037
SE;2011;3;31;100;16126;15578;15437;15406;15509;15801;16584;18171;19567;19852;19527;19424;19198;18859;18673;18459;18461;18348;18455;18422;18624;18610;17871;16831
SE;2011;4;1;100;15180;15100;15104;15337;16064;17810;19362;19914;20085;20220;20015;19641;19261;18775;18448;18095;18050;17880;17827;17777;16934;16207;15377;14763
SE;2011;4;2;100;14430;14364;14207;14235;14470;14645;15081;15859;16566;16858;16823;16558;16250;16021;15799;15796;15921;15923;15999;16166;15602;14882;14273;13774
SE;2011;4;3;100;13515;13365;13250;13263;13419;13414;13749;14385;15066;15446;15780;15788;15662;15571;15550;15751;15882;16066;16505;16727;16270;15548;14730;14188
SE;2011;4;4;100;14051;13955;13956;14202;14970;16612;18344;18923;18936;18987;18870;18450;18186;17781;17579;17168;17038;16889;17129;17737;17289;16320;15232;14619
SE;2011;4;5;100;14332;14125;14126;14314;14970;16463;17769;18201;18190;18218;18059;17787;17641;17671;17605;17434;17466;17350;17502;17609;16922;15721;14706;14091
SE;2011;4;6;100;13742;13642;13587;13700;14371;15945;17574;18125;18120;18120;18087;17866;17529;17315;17122;16793;16637;16522;16621;17095;16556;15575;14555;13897
SE;2011;4;7;100;13623;13516;13538;13762;14486;15942;17557;18113;18071;18021;17881;17657;17358;17220;17230;16874;16892;16654;16736;17314;16958;16012;15108;14491
SE;2011;4;8;100;14252;14230;14226;14515;15237;16661;18144;18513;18578;18485;18169;17766;17261;16845;16465;16102;16045;15963;15959;16133;15938;15281;14600;14072
SE;2011;4;9;100;13826;13749;13705;13781;13919;14008;14483;15057;15523;15703;15613;15359;15102;14923;14811;14738;14839;14832;14852;15386;15209;14684;14239;13869
SE;2011;4;10;100;13704;13577;13559;13571;13624;13487;13829;14216;14663;14828;14792;14602;14436;14263;14160;14239;14465;14669;15053;15608;15247;14510;13742;13259
SE;2011;4;11;100;13050;12931;13001;13186;13858;15448;17055;17581;17532;17479;17153;16824;16536;16261;16112;15778;15732;15545;15626;16183;16067;15073;14058;13528
SE;2011;4;12;100;13366;13270;13297;13595;14272;15708;17359;17884;17874;18002;18017;17829;17770;17699;17763;17637;17636;17436;17315;17594;16923;15797;14772;14160
SE;2011;4;13;100;13943;13799;13782;14002;14629;16284;17962;18556;18481;18631;18510;18288;18077;17922;17851;17553;17628;17477;17451;17723;17307;16094;14940;14258
SE;2011;4;14;100;14018;13954;13939;14204;14778;16291;18093;18416;18033;17798;17572;17328;17156;16900;16775;16406;16367;16231;16316;16885;16662;15735;14766;14194
SE;2011;4;15;100;14024;14058;14141;14368;14913;16483;18059;18341;18105;17934;17690;17272;16801;16317;15959;15665;15734;15794;15657;15676;15521;14655;13916;13274
SE;2011;4;16;100;13031;12861;12908;12920;12975;13165;13756;14550;15117;15275;15156;14868;14555;14298;14094;14177;14314;14240;14232;14526;14447;13825;13251;12806
SE;2011;4;17;100;12446;12470;12417;12487;12544;12632;12903;13609;14147;14397;14340;14244;13980;13755;13628;13696;13887;14004;14154;14640;14752;14049;13232;12769
SE;2011;4;18;100;12508;12561;12591;12764;13322;14848;16357;16921;16961;16989;16929;16731;16563;16386;16126;15761;15644;15335;15302;15668;15757;14926;13942;13447
SE;2011;4;19;100;13297;13306;13370;13635;14110;15445;16783;17195;17050;17003;16899;16673;16516;16246;16052;15631;15759;15650;15629;15999;15963;14937;13933;13292
SE;2011;4;20;100;13034;12995;13019;13167;13620;15087;16740;17227;17107;17043;16978;16809;16660;16451;16297;15933;15882;15592;15577;15919;15975;15104;14194;13507
SE;2011;4;21;100;13193;13240;13245;13346;13761;15125;16367;16907;16869;16851;16612;16266;15775;15349;15063;14880;14937;14738;14563;14659;14663;13906;13079;12540
SE;2011;4;22;100;12242;12185;12179;12199;12219;12392;13028;13730;14164;14360;14192;13989;13780;13532;13276;13269;13423;13259;13208;13409;13733;13282;12629;12131
SE;2011;4;23;100;11985;11874;11956;11969;11862;11934;12236;12821;13305;13441;13344;13171;12966;12760;12651;12714;12705;12586;12460;12689;13202;12864;12378;12034
SE;2011;4;24;100;11884;11777;11810;11861;11727;11690;11836;12194;12650;12901;12882;12719;12579;12388;12233;12238;12384;12468;12588;12717;13134;12753;12123;11700
SE;2011;4;25;100;11569;11523;11527;11618;11588;11854;12202;12696;13175;13476;13370;13229;13110;12921;12807;12850;12971;13008;13106;13324;13677;13107;12347;11759
SE;2011;4;26;100;11578;11585;11616;11824;12221;13743;15420;15908;15838;15996;15950;15785;15679;15588;15504;15143;15218;15023;14872;15139;15363;14452;13300;12756
SE;2011;4;27;100;12513;12414;12415;12548;13021;14484;16083;16557;16588;16713;16559;16384;16109;15900;15794;15491;15454;15240;15092;15168;15348;14625;13682;12987
SE;2011;4;28;100;12773;12711;12831;12951;13222;14633;16139;16477;16371;16388;16244;16073;15870;15746;15634;15263;15166;14894;14774;14928;15244;14493;13548;12904
SE;2011;4;29;100;12667;12556;12639;12715;13046;14521;16056;16172;16133;16238;16139;15846;15594;15242;14852;14551;14549;14279;13927;13890;14201;13699;13061;12455
SE;2011;4;30;100;12223;12163;12181;12221;12037;12232;12609;13229;13758;13962;13966;13843;13782;13516;13399;13473;13508;13364;13186;13150;13622;13430;13033;12619
SE;2011;5;1;100;12412;12365;12329;12356;12137;12216;12459;12958;13410;13747;13953;13950;13931;13822;13682;13675;13943;14047;14238;14398;14799;14362;13635;13241
SE;2011;5;2;100;13163;13068;13112;13230;13632;15163;16705;17031;17047;17046;17039;16931;16776;16597;16528;16253;16269;16043;15975;16030;16247;15511;14432;13716
SE;2011;5;3;100;13483;13386;13457;13597;13936;15610;17471;17874;17874;17945;17812;17657;17462;17288;17221;16929;16913;16652;16520;16468;16518;15803;14703;14096
SE;2011;5;4;100;13864;13820;13837;13926;14165;15760;17395;17718;17547;17513;17566;17398;17137;16945;16831;16584;16512;16213;16032;16042;16245;15603;14660;13967
SE;2011;5;5;100;13674;13698;13671;13763;14080;15528;17083;17320;17076;17146;16936;16726;16543;16322;16177;15825;15863;15566;15418;15423;15561;15010;14022;13455
SE;2011;5;6;100;13204;13150;13276;13289;13615;15122;16735;17125;16852;16752;16597;16335;15962;15565;15163;14766;14852;14657;14424;14258;14474;14058;13459;12925
SE;2011;5;7;100;12672;12519;12538;12467;12335;12520;12845;13415;13872;13902;13837;13557;13337;13063;12947;12921;13002;13014;12892;12812;13209;13056;12606;12236
SE;2011;5;8;100;12065;12006;11954;11792;11583;11657;11805;12310;12824;13108;13158;13080;12983;12799;12705;12787;12861;12967;13087;13117;13330;13065;12361;12005
SE;2011;5;9;100;11853;11857;11956;11976;12372;13835;15322;15882;15918;15912;15901;15874;15678;15519;15394;15017;14936;14588;14261;14159;14217;13658;12707;12003
SE;2011;5;10;100;11722;11562;11566;11467;11802;13307;14797;15255;15319;15529;15542;15373;15203;15133;14999;14777;14737;14373;14149;14041;14037;13446;12450;11769
SE;2011;5;11;100;11447;11297;11337;11428;11748;13362;15016;15512;15600;15745;15688;15521;15659;15440;15356;15027;15022;14619;14343;14058;14039;13416;12405;11794
SE;2011;5;12;100;11484;11356;11311;11193;11521;13069;14660;15215;15352;15566;15665;15531;15478;15293;15144;14845;14763;14445;14101;14047;14068;13598;12644;11974
SE;2011;5;13;100;11686;11534;11486;11412;11798;13432;15166;15733;15788;15903;15833;15674;15271;14930;14700;14384;14248;13912;13602;13260;13257;13045;12427;11805
SE;2011;5;14;100;11549;11342;11281;11187;11022;11287;11845;12690;13361;13637;13716;13467;13307;12997;12849;12829;13080;13105;12986;12847;12812;12611;12235;11815
SE;2011;5;15;100;11440;11238;11138;10957;10767;11017;11449;12037;12758;13264;13469;13650;13533;13385;13338;13400;13513;13645;13686;13571;13591;13267;12474;11887
SE;2011;5;16;100;11625;11596;11593;11546;11975;13698;15421;16000;16117;16207;16242;16101;15980;15825;15663;15218;15161;14888;14706;14455;14342;13964;13023;12327
SE;2011;5;17;100;12024;11868;11776;11743;12134;13616;15251;15714;15840;16057;16093;16015;15880;15757;15665;15285;15190;14889;14652;14469;14385;13871;12980;12342
SE;2011;5;18;100;12069;11964;11901;11739;12104;13699;15240;15646;15663;15775;15699;15525;15458;15343;15169;14976;14990;14712;14509;14419;14257;13644;12554;11936
SE;2011;5;19;100;11622;11581;11532;11458;11798;13413;15113;15584;15585;15806;15863;15707;15440;15305;15184;14847;14743;14421;14084;14024;14127;13793;12880;12180
SE;2011;5;20;100;11872;11796;11786;11610;12044;13614;15068;15624;15629;15655;15604;15347;15018;14758;14364;13960;13888;13609;13260;12976;12914;12823;12325;11823
SE;2011;5;21;100;11412;11291;11227;10979;10904;11240;11782;12584;13294;13506;13533;13428;13187;12914;12728;12654;12773;12703;12594;12363;12338;12485;12031;11601
SE;2011;5;22;100;11285;11061;10990;10761;10602;10740;11065;11671;12208;12589;12786;12932;12876;12753;12675;12726;12892;13145;13278;13123;13022;12733;12011;11474
SE;2011;5;23;100;11329;11306;11241;11132;11642;13427;15109;15583;15682;15793;15746;15595;15440;15309;15261;14891;14838;14490;14278;14068;13836;13455;12492;11810
SE;2011;5;24;100;11389;11244;11171;11058;11395;13137;14885;15538;15722;15873;15899;15797;15635;15483;15363;15197;15121;14798;14470;14254;14150;13886;12848;12111
SE;2011;5;25;100;11803;11628;11592;11322;11757;13561;15241;15756;15724;15779;15850;15774;15644;15472;15392;15109;15001;14575;14336;14197;13980;13706;12800;12123
SE;2011;5;26;100;11892;11820;11712;11570;11986;13646;15233;15704;15752;15814;15736;15529;15381;15212;15247;14930;14754;14476;14375;14321;14171;13789;12874;12145
SE;2011;5;27;100;11829;11667;11608;11542;12003;13691;15569;16306;16557;16663;16561;16219;15823;15379;15114;14804;14812;14573;14190;13829;13637;13444;12798;12124
SE;2011;5;28;100;11776;11524;11357;11141;11195;11528;12148;13090;13799;14099;14080;13911;13723;13554;13514;13582;13684;13650;13592;13367;13135;13006;12411;11971
SE;2011;5;29;100;11582;11420;11288;10967;10825;11022;11546;12159;12819;13275;13510;13440;13350;13225;13123;13102;13226;13457;13684;13691;13568;13288;12549;11954
SE;2011;5;30;100;11685;11929;11880;11790;12299;14021;15737;16354;16440;16427;16459;16325;16191;16025;15901;15493;15449;14998;14715;14449;14145;13956;13010;12335
SE;2011;5;31;100;11980;11775;11664;11398;11863;13453;15256;15940;16032;16295;16440;16261;16192;16112;16051;15668;15395;15033;14837;14598;14233;13936;12939;12249
SE;2011;6;1;100;12068;12249;11871;11721;11653;11454;11884;13505;15317;16065;16163;16386;16319;16056;15817;15634;15509;15143;15077;14648;14401;14184;13981;13790
SE;2011;6;2;100;13050;12267;11764;11514;11265;10960;11012;11423;12167;12881;13522;13855;14034;13939;13863;13742;13629;13584;13553;13472;13295;13082;12889;12769
SE;2011;6;3;100;12276;11669;11394;11206;11052;10768;11053;11892;13180;14037;14500;14681;14704;14639;14264;14003;13905;13897;13910;13823;13534;13079;12723;12655
SE;2011;6;4;100;12344;11630;11293;11098;10738;10451;10444;10639;11247;12197;12909;13179;13237;13167;12902;12735;12565;12511;12634;12556;12403;12215;12046;12089
SE;2011;6;5;100;11775;11391;11073;10863;10613;10327;10221;10425;10809;11443;12074;12516;12734;12727;12649;12545;12484;12535;12666;12635;12678;12576;12379;12421
SE;2011;6;6;100;11988;11232;10838;10630;10408;10107;10107;10531;11190;12050;12690;13207;13458;13421;13340;13201;13090;13074;13200;12984;12794;12732;12588;12268
SE;2011;6;7;100;11705;11101;10740;10605;10505;10383;10973;12761;14571;15327;15629;15898;16242;16090;15942;15772;15629;15204;15033;14660;14340;14061;13601;13323
SE;2011;6;8;100;12428;11714;11335;11120;11013;10828;11274;12942;14747;15468;15590;15830;16103;15992;15828;15716;15589;15243;14984;14600;14232;14010;13710;13319
SE;2011;6;9;100;12621;11817;11408;11288;11074;10894;11236;12715;14505;15275;15457;15872;15941;15892;15841;15709;15460;14996;14791;14434;14179;13998;13707;13455
SE;2011;6;10;100;12599;11791;11448;11241;11084;10955;11324;12975;14889;15556;15821;16024;16099;15861;15654;15268;14902;14521;14394;13926;13488;13184;12820;12699
SE;2011;6;11;100;12344;11790;11268;10990;10800;10521;10495;10836;11607;12426;13140;13535;13739;13592;13347;12790;12358;12435;12592;12664;12424;12263;12020;11999
SE;2011;6;12;100;11787;11223;10935;10726;10393;10154;10040;10222;10727;11351;12013;12592;12968;12908;12789;12680;12550;12547;12779;12844;12817;12707;12616;12586
SE;2011;6;13;100;12085;11308;11053;10884;10666;10594;11114;12794;14367;15120;15441;15830;15958;15864;15669;15503;15407;15150;15173;14892;14591;14239;13943;13484
SE;2011;6;14;100;12707;11946;11591;11304;11229;11010;11420;13166;14945;15535;15455;15647;15806;15756;15695;15607;15460;15132;15160;14782;14494;14270;13869;13570
SE;2011;6;15;100;12770;12054;11690;11500;11413;11219;11675;13246;14962;15471;15456;15741;15884;15838;15737;15685;15608;15319;15170;14825;14503;14272;13864;13595
SE;2011;6;16;100;12965;12184;11817;11638;11442;11230;11686;13434;15060;15661;15703;16028;16032;15904;15859;15665;15540;15051;14875;14430;14225;14012;13637;13245
SE;2011;6;17;100;12592;11809;11498;11305;11152;11087;11498;13163;14875;15584;15802;16088;16138;15930;15636;15209;14899;14591;14515;14153;13614;13136;12792;12645
SE;2011;6;18;100;12213;11725;11223;11031;10835;10570;10600;10934;11558;12267;12974;13363;13460;13392;13220;13152;12993;12869;12985;12922;12834;12591;12361;12332
SE;2011;6;19;100;11872;11349;10986;10819;10567;10390;10397;10678;11150;11691;12345;12907;13410;13536;13517;13473;13404;13437;13508;13470;13516;13345;12985;12879
SE;2011;6;20;100;12420;11833;11553;11387;11239;11185;11615;13251;14983;15815;16075;16344;16369;16395;16354;16097;15914;15616;15510;15041;14726;14406;14017;13703
SE;2011;6;21;100;13059;12231;11818;11653;11432;11209;11706;13386;14878;15586;15772;15978;16051;15913;15811;15676;15571;15277;15213;14934;14639;14304;13869;13649
SE;2011;6;22;100;13053;12132;11797;11647;11458;11235;11688;13299;14939;15483;15701;15958;15992;15929;15894;15816;15725;15471;15328;15000;14657;14445;14066;13830
SE;2011;6;23;100;13093;12208;11774;11559;11411;11284;11561;13021;14515;15313;15615;15882;15842;15813;15539;15322;14966;14568;14408;14220;13743;13383;12950;12625
SE;2011;6;24;100;12264;11515;11083;10739;10498;10269;10243;10726;11338;12143;12821;13164;13395;13225;12893;12478;12238;12063;11914;11752;11554;11380;11238;11419
SE;2011;6;25;100;11430;11141;10861;10608;10337;10065;9987;10219;10574;11095;11621;12147;12326;12457;12306;12146;12060;12102;12195;12223;12056;11922;11701;11648
SE;2011;6;26;100;11681;11048;10673;10506;10254;9978;9916;10080;10432;11177;11974;12378;12689;12753;12721;12500;12432;12514;12695;12663;12553;12498;12321;12289
SE;2011;6;27;100;12031;11524;11268;11112;10897;10732;11218;12726;14533;15359;15658;15957;16037;15978;15981;15855;15676;15286;15166;14774;14255;13947;13553;13280
SE;2011;6;28;100;12639;11814;11426;11104;10955;10760;11243;12739;14356;15251;15552;15776;15899;15846;15768;15567;15411;15116;14989;14471;14124;13780;13335;13031
SE;2011;6;29;100;12571;11752;11397;11187;10861;10724;11173;12764;14341;15216;15559;15973;16069;15953;15915;15703;15572;15127;15046;14563;14306;13903;13504;13272
SE;2011;6;30;100;12802;11957;11539;11342;11122;10873;11254;12609;14193;15019;15212;15498;15598;15693;15679;15469;15290;14930;14831;14468;14227;13827;13438;13120
SE;2011;7;1;100;12561;11808;11425;11189;11071;10904;11254;12638;14190;14995;15382;15644;15695;15583;15349;14990;14619;14221;14105;13714;13259;12845;12554;12366
SE;2011;7;2;100;12019;11512;11086;10863;10545;10289;10175;10520;11291;12026;12736;13173;13377;13343;13251;13072;12895;12730;12585;12442;12155;11928;11639;11630
SE;2011;7;3;100;11243;10851;10441;10136;9946;9674;9649;9955;10435;11074;11766;12365;12766;12798;12658;12589;12568;12541;12690;12798;12819;12699;12478;12445
SE;2011;7;4;100;11978;12032;11604;11466;11281;11159;11507;13005;14597;15525;16044;16425;16609;16605;16555;16446;16306;15906;15709;15401;15029;14621;14268;13891
SE;2011;7;5;100;13227;12394;12078;11776;11712;11458;11818;13176;14610;15455;15876;16388;16383;16397;16347;16127;15959;15651;15425;15101;14712;14450;14058;13951
SE;2011;7;6;100;13456;12606;12152;11860;11667;11434;11682;13135;14728;15525;15941;16356;16408;16455;16505;16312;16014;15688;15566;15150;14806;14451;13970;13775
SE;2011;7;7;100;13270;12476;12082;11973;11745;11508;11733;13153;14478;15253;15829;16178;16206;16230;16257;16067;15927;15494;15426;14978;14732;14321;13974;13730
SE;2011;7;8;100;13136;12397;11999;11685;11428;11182;11472;12849;14158;15064;15585;15868;15895;15709;15452;15176;14903;14659;14551;14241;13861;13313;12877;12767
SE;2011;7;9;100;12345;11793;11267;11037;10833;10469;10427;10764;11377;12203;12956;13306;13464;13349;13197;13002;12915;12872;12943;12868;12620;12332;12145;12158
SE;2011;7;10;100;11919;11535;11158;10851;10661;10312;10225;10448;10805;11487;12220;12723;13084;13103;13018;12921;12794;12877;12966;12885;12819;12615;12483;12481
SE;2011;7;11;100;12127;10908;10543;10396;10263;10012;10413;11614;12823;13726;14216;14582;14662;14680;14587;14462;14329;14002;13863;13587;13215;12792;12546;12446
SE;2011;7;12;100;11958;11245;10875;10628;10512;10221;10474;11497;12774;13405;13756;14095;14190;14121;14047;13869;13759;13605;13629;13382;13172;12769;12422;12346
SE;2011;7;13;100;11848;11125;10756;10558;10434;10255;10600;11642;12853;13622;14016;14422;14475;14406;14305;14119;14021;13743;13693;13422;13062;12785;12412;12298
SE;2011;7;14;100;11867;11179;10819;10605;10493;10307;10536;11421;12548;13317;13805;14209;14342;14256;14259;14137;14101;13838;13812;13548;13242;12946;12653;12389
SE;2011;7;15;100;11718;11015;10633;10417;10345;10207;10368;11406;12554;13337;13933;14326;14379;14248;14076;13863;13635;13460;13371;13109;12723;12270;11915;11803
SE;2011;7;16;100;11361;10927;10502;10274;10118;9804;9651;9868;10435;11147;11889;12359;12504;12354;12153;12023;11870;11866;11909;11827;11622;11393;11181;11261
SE;2011;7;17;100;10904;10484;10160;10002;9861;9601;9508;9632;9972;10552;11167;11689;11984;12012;11955;11875;11889;11908;12144;12143;12081;11932;11723;11596
SE;2011;7;18;100;10889;10705;10425;10221;10107;10002;10171;11053;12080;13003;13604;14001;14094;14087;13997;13872;13691;13488;13469;13220;12960;12576;12363;12362
SE;2011;7;19;100;11678;10956;10593;10369;10215;10018;10175;11012;12049;12890;13404;13732;13871;13879;13779;13649;13580;13419;13414;13184;12891;12551;12329;12236
SE;2011;7;20;100;11655;10927;10560;10326;10236;10016;10145;10979;12053;12857;13405;13732;13815;13805;13742;13641;13553;13383;13327;13011;12745;12500;12205;12049
SE;2011;7;21;100;11541;10918;10481;10307;10269;10087;10111;10900;11911;12695;13295;13692;13832;13856;13862;13695;13561;13454;13409;13210;12981;12633;12386;12008
SE;2011;7;22;100;11326;10753;10458;10283;10141;9985;10080;10915;11930;12750;13324;13756;13938;13927;13818;13612;13466;13302;13236;12893;12540;12108;11846;11816
SE;2011;7;23;100;11284;10498;10133;9868;9716;9365;9261;9516;10086;10788;11501;12050;12248;12275;12208;12097;11973;11934;11987;11941;11777;11564;11469;11429
SE;2011;7;24;100;11020;10549;10222;10033;9865;9637;9419;9565;9956;10585;11242;11795;12110;12122;12034;11954;11866;11899;12125;12227;12183;12054;11990;11955
SE;2011;7;25;100;11331;10562;10282;10132;10023;9895;9997;10777;11850;12711;13266;13640;13763;13807;13786;13649;13544;13289;13172;12933;12691;12412;12245;12133
SE;2011;7;26;100;11530;10915;10529;10262;10051;9851;9852;10551;11470;12272;12870;13211;13390;13396;13323;13183;13017;12713;12521;12384;12159;11824;11775;11818
SE;2011;7;27;100;11245;10654;10346;10137;10052;9896;9985;10774;11782;12637;13086;13246;13312;13309;13222;13148;13133;12953;12925;12687;12354;12058;11892;11915
SE;2011;7;28;100;11324;10775;10468;10265;10141;9928;9969;10727;11692;12485;13058;13390;13544;13576;13523;13358;13254;13160;13161;12929;12627;12288;12134;11989
SE;2011;7;29;100;11367;10805;10420;10195;10079;9957;10015;10731;11760;12688;13236;13664;13760;13714;13554;13349;13184;13143;13116;12845;12421;12044;11817;11694
SE;2011;7;30;100;11190;10688;10407;10173;9991;9791;9602;9802;10327;11087;11702;12216;12275;12243;12153;12015;11946;11901;11978;11925;11801;11551;11425;11517
SE;2011;7;31;100;11072;10544;10157;9905;9762;9527;9295;9497;9913;10572;11282;11810;12023;12070;12008;11884;11861;11916;12073;12100;11991;11817;11815;11798
SE;2011;8;1;100;11225;10668;10359;10232;10207;10033;10120;11105;12287;13292;13874;14238;14224;14154;14213;14080;13928;13707;13609;13365;13129;12820;12661;12501
SE;2011;8;2;100;11727;10953;10554;10397;10273;10217;10295;11273;12501;13473;14029;14351;14377;14285;14210;14182;14045;13697;13562;13225;12935;12710;12546;12440
SE;2011;8;3;100;11531;10848;10595;10445;10359;10192;10237;11228;12402;13234;13880;14186;14324;14218;14176;13998;13909;13613;13549;13267;12944;12604;12536;12266
SE;2011;8;4;100;11599;10857;10579;10389;10332;10202;10195;11058;12322;13143;13588;14030;14155;14109;14037;13901;13700;13496;13450;13127;12794;12553;12598;12406
SE;2011;8;5;100;11610;10922;10575;10390;10344;10294;10305;11197;12504;13430;13923;14370;14485;14470;14258;14028;13818;13588;13521;13323;12935;12563;12499;12121
SE;2011;8;6;100;11492;10937;10614;10385;10223;10137;9884;10060;10550;11304;12033;12499;12660;12647;12507;12400;12218;12153;12186;12113;11911;11810;11876;11819
SE;2011;8;7;100;11168;10778;10396;10263;10135;9993;9742;9820;10167;10788;11450;12001;12378;12511;12425;12362;12270;12318;12487;12579;12486;12441;12468;12218
SE;2011;8;8;100;11505;10708;10426;10273;10214;10230;10379;11658;13076;14022;14447;14778;14987;14991;14965;14766;14708;14276;14116;13904;13618;13363;13394;12927
SE;2011;8;9;100;12028;11400;11074;10844;10764;10768;10915;11955;13457;14123;14467;14869;15037;15038;14986;14880;14685;14135;13959;13603;13393;13213;13182;12693
SE;2011;8;10;100;11670;11090;10828;10629;10501;10617;10859;12118;13612;14437;14808;15126;15317;15274;15241;15204;15083;14629;14506;14193;14040;13832;13917;13363
SE;2011;8;11;100;12437;11777;11423;11218;11155;11239;11402;12697;14157;14783;15235;15435;15536;15445;15406;15253;15087;14736;14601;14390;14104;13939;13962;13412
SE;2011;8;12;100;12469;11765;11495;11324;11293;11393;11579;12763;14171;14833;15214;15443;15338;15103;14829;14394;13983;13719;13636;13413;13218;12967;13060;12720
SE;2011;8;13;100;12123;11575;11253;10980;10928;10859;10502;10760;11270;11899;12645;12985;13020;12969;12883;12699;12581;12592;12666;12595;12462;12385;12536;12123
SE;2011;8;14;100;11665;11181;10852;10542;10446;10325;10061;10131;10607;11367;12028;12545;12778;12865;12888;12799;12748;12847;12920;13105;13222;13273;13289;12669
SE;2011;8;15;100;11836;11192;10813;10608;10651;10662;11081;12581;14236;15095;15464;15759;15967;15994;15952;15713;15525;15117;15140;14831;14712;14572;14473;13621
SE;2011;8;16;100;12494;11699;11318;11149;11063;11144;11408;12833;14454;14942;15209;15462;15596;15530;15584;15407;15242;14982;14878;14574;14414;14324;14449;13710
SE;2011;8;17;100;12650;11961;11605;11446;11355;11364;11634;12987;14551;15190;15385;15681;15759;15717;15640;15466;15357;14973;14964;14677;14458;14308;14358;13494
SE;2011;8;18;100;12483;11850;11606;11377;11417;11444;11722;13000;14665;15310;15604;15809;15880;15826;15593;15610;15538;15138;15143;14860;14599;14510;14688;13826
SE;2011;8;19;100;12765;12060;11659;11446;11389;11522;11781;13276;14884;15621;15914;16125;16184;16048;15786;15392;15034;14739;14751;14475;14166;13991;13692;13039
SE;2011;8;20;100;12360;11742;11334;11125;11032;10934;10851;11042;11708;12535;13282;13678;13795;13792;13656;13472;13387;13325;13432;13314;13074;13014;13254;12711
SE;2011;8;21;100;12130;11571;11222;11001;10894;10886;10665;10723;11136;11875;12574;13108;13353;13376;13213;13057;12975;13062;13252;13495;13564;13821;13842;13003
SE;2011;8;22;100;12140;11069;10824;10692;10736;10790;11119;12666;14476;15195;15464;15702;15868;15824;15725;15578;15494;15177;15030;14659;14399;14407;14315;13372
SE;2011;8;23;100;12251;11489;11150;11014;10993;11030;11407;12730;14430;15035;15133;15264;15341;15358;15215;15093;14933;14661;14519;14153;13937;14074;14126;13197
SE;2011;8;24;100;12230;11578;11236;11142;11047;11145;11505;12912;14596;15305;15503;15634;15765;15726;15623;15542;15501;15108;15113;14893;14729;14850;14507;13396
SE;2011;8;25;100;12135;11379;11071;11000;11030;11153;11601;13086;14843;15431;15619;15928;15869;15742;15642;15628;15565;15280;15283;15035;14885;14931;14580;13488
SE;2011;8;26;100;12311;11655;11207;11124;11015;11124;11547;12913;14596;15318;15522;15842;15799;15560;15149;14698;14283;14055;14093;13787;13467;13543;13361;12603
SE;2011;8;27;100;11912;11244;10851;10518;10369;10323;10296;10438;11068;11967;12688;13064;13206;13202;13006;12737;12663;12724;12930;12804;12626;12638;11990;11463
SE;2011;8;28;100;10901;10392;10079;9833;9782;9675;9645;9543;10015;10706;11557;12009;12372;12444;12400;12280;12210;12261;12451;12543;12695;12948;12788;11971
